lg	pos	pc	chi_squared	neg_log_p_value
scaffold4	6722565	PC10	56.006233215332	30.258290927468533
scaffold4	6729119	PC10	60.1759452819824	32.38009174298751
scaffold4	6732070	PC10	36.3668212890625	20.2318535768822
scaffold4	6748978	PC10	45.5692329406738	24.940878994245807
scaffold4	6750335	PC10	33.9017295837402	18.965974536303467
scaffold4	6752542	PC10	54.4458084106445	29.465096862789732
scaffold4	6752546	PC10	35.2451553344727	19.656129215194042
scaffold4	6753370	PC10	36.4500427246094	20.274551614315786
scaffold4	6753742	PC10	70.766716003418	Inf
scaffold4	6754769	PC10	59.5916481018066	32.082840219519575
scaffold4	6756077	PC10	40.8780174255371	22.543218025958048
scaffold4	6756106	PC10	40.6616554260254	22.432500202951523
scaffold4	6758292	PC10	56.9190635681152	30.7230854136343
scaffold4	6758947	PC10	59.161750793457	31.86160324647595
scaffold4	6759162	PC10	27.2878227233887	15.556698516495876
scaffold4	6759306	PC10	35.0091133117676	19.53491700344113
scaffold4	6759346	PC10	32.8633995056152	18.432072922990155
scaffold4	6759388	PC10	30.6577854156494	17.296436082861295
scaffold4	6759398	PC10	27.3876857757568	15.608342359144538
scaffold4	6759440	PC10	32.6782341003418	18.33681581795256
scaffold4	6759522	PC10	41.1349716186523	22.674690905331413
scaffold4	6759532	PC10	56.7776870727539	30.650025842764794
scaffold4	6759548	PC10	44.7583045959473	24.52679566561932
scaffold4	6759562	PC10	38.4125518798828	21.28078298182692
scaffold4	6759583	PC10	35.409595489502	19.740560472601796
scaffold4	6759629	PC10	27.8181552886963	15.830891486850884
scaffold4	6759683	PC10	44.6982040405273	24.496099470062163
scaffold4	6759691	PC10	35.3671646118164	19.71877542491936
scaffold4	6759693	PC10	36.0657348632812	20.077356627281723
scaffold4	6759743	PC10	31.7956218719482	17.88256066397108
scaffold4	6759749	PC10	32.1174392700195	18.048229924973796
scaffold4	6759762	PC10	35.1095962524414	19.58651947517251
scaffold4	6759765	PC10	34.1421546936035	19.089538066695386
scaffold4	6759771	PC10	32.0928268432617	18.03556123261346
scaffold4	6759929	PC10	54.0974769592285	29.2878844671329
scaffold4	6759956	PC10	27.1019325256348	15.460550237007439
scaffold4	6760027	PC10	33.3777160644531	18.69658517329534
scaffold4	6760117	PC10	33.4008941650391	18.70850309049501
scaffold4	6760145	PC10	32.1433029174805	18.061542376890518
scaffold4	6760178	PC10	25.7649955749512	14.768415511379171
scaffold4	6760238	PC10	34.2729263305664	19.15673712748556
scaffold4	6760250	PC10	33.3040161132812	18.658688039114434
scaffold4	6760276	PC10	59.1295394897461	31.846451441455347
scaffold4	6760318	PC10	36.3832664489746	20.240291222983114
scaffold4	6760581	PC10	57.4848670959473	31.009952822089904
scaffold4	6760590	PC10	29.0966091156006	16.491228177768033
scaffold4	6760593	PC10	27.0656509399414	15.441781841750004
scaffold4	6760706	PC10	25.3755912780762	14.566602868230273
scaffold4	6760739	PC10	26.6067409515381	15.204319443494736
scaffold4	6760846	PC10	32.9883918762207	18.4963663289323
scaffold4	6760898	PC10	38.4454650878906	21.297647858845156
scaffold4	6760935	PC10	39.7767066955566	21.979512836074196
scaffold4	6761383	PC10	29.1760082244873	16.532209690407104
scaffold4	6761450	PC10	32.7536506652832	18.37561509612362
scaffold4	6761517	PC10	26.4173622131348	15.106287694453497
scaffold4	6761606	PC10	28.5187187194824	16.192851647585556
scaffold4	6761860	PC10	30.661060333252	17.298123929255667
scaffold4	6761937	PC10	27.0763359069824	15.447309237120418
scaffold4	6762292	PC10	32.5687789916992	18.28050059011312
scaffold4	6762307	PC10	33.2431449890137	18.627385934797687
scaffold4	6762334	PC10	33.6334686279297	18.828078324284455
scaffold4	6762361	PC10	39.4389228820801	21.806549157115168
scaffold4	6762431	PC10	30.1099281311035	17.014005732060635
scaffold4	6762452	PC10	36.1636810302734	20.12761933380767
scaffold4	6762461	PC10	31.1566772460938	17.55349954100801
scaffold4	6762541	PC10	35.1263160705566	19.59510547814784
scaffold4	6762560	PC10	36.0569038391113	20.072824632365112
scaffold4	6762588	PC10	32.9462089538574	18.47466905667693
scaffold4	6762601	PC10	38.5966873168945	21.375131253751494
scaffold4	6762607	PC10	36.1661643981934	20.128893637679685
scaffold4	6762631	PC10	36.7074851989746	20.406621505866447
scaffold4	6762637	PC10	39.166820526123	21.6671933615378
scaffold4	6762675	PC10	34.4999160766602	19.273363784688097
scaffold4	6762713	PC10	45.379955291748	24.84424075663323
scaffold4	6762767	PC10	33.3587417602539	18.686828642551212
scaffold4	6762799	PC10	30.9896087646484	17.467427301190998
scaffold4	6762871	PC10	30.850227355957	17.395609261878487
scaffold4	6762876	PC10	34.1462593078613	19.09164739921649
scaffold4	6762884	PC10	34.0055503845215	19.019334736228853
scaffold4	6763018	PC10	36.0900344848633	20.089826668603664
scaffold4	6763079	PC10	36.5234527587891	20.312213800644948
scaffold4	6763775	PC10	26.5123691558838	15.155470769372396
scaffold4	6763951	PC10	35.8425559997559	19.96281609000315
scaffold4	6763973	PC10	36.0775985717773	20.08344482299492
scaffold4	6764017	PC10	32.4514503479004	18.220128741424865
scaffold4	6764018	PC10	34.1438026428223	19.090384940140098
scaffold4	6764040	PC10	32.1362152099609	18.057894244573443
scaffold4	6764117	PC10	33.1393737792969	18.574019586934387
scaffold4	6764124	PC10	32.6042938232422	18.29877371319184
scaffold4	6764309	PC10	27.0077667236328	15.411836804706342
scaffold4	6764643	PC10	52.9760818481445	28.716858881999737
scaffold4	6764677	PC10	27.9849796295166	15.917109602896035
scaffold4	6764735	PC10	34.4076194763184	19.22594443311369
scaffold4	6764755	PC10	37.5752372741699	20.851621824047484
scaffold4	6764807	PC10	35.9850006103516	20.035923927992098
scaffold4	6764813	PC10	34.777400970459	19.415908125623062
scaffold4	6764815	PC10	35.8043518066406	19.94320702455855
scaffold4	6764874	PC10	25.7768421173096	14.774553513188597
scaffold4	6764933	PC10	56.97607421875	30.75286428898991
scaffold4	6764993	PC10	41.0570640563965	22.63483068651187
scaffold4	6765202	PC10	27.7282562255859	15.784423285584937
scaffold4	6765250	PC10	27.6352958679199	15.736367830666397
scaffold4	6765295	PC10	27.9543342590332	15.901272655333434
scaffold4	6765688	PC10	31.7168235778809	17.841988906719216
scaffold4	6765832	PC10	29.0551223754883	16.46981365651049
scaffold4	6765858	PC10	31.9519062042236	17.963020390305022
scaffold4	6765974	PC10	41.4542388916016	22.838022969336276
scaffold4	6766031	PC10	39.8990669250488	22.04215965295094
scaffold4	6766153	PC10	34.3582191467285	19.200562629832717
scaffold4	6766180	PC10	33.9525756835938	18.992108145170384
scaffold4	6766183	PC10	34.9843635559082	19.522206329005904
scaffold4	6766221	PC10	34.2505683898926	19.14524862111058
scaffold4	6766252	PC10	31.2083473205566	17.580116907303204
scaffold4	6766365	PC10	26.7068634033203	15.256138711423986
scaffold4	6766556	PC10	35.1092948913574	19.586364706260262
scaffold4	6766569	PC10	32.6730499267578	18.334148652735227
scaffold4	6766603	PC10	66.9079284667969	35.63818828100899
scaffold4	6767140	PC10	28.9275894165039	16.40397832633953
scaffold4	6767165	PC10	27.2470474243164	15.535610008356464
scaffold4	6767171	PC10	28.4273567199707	16.14566309178158
scaffold4	6767288	PC10	39.5899124145508	21.88386825495807
scaffold4	6767292	PC10	36.853630065918	20.48158498511633
scaffold4	6767391	PC10	28.0265007019043	15.938566060228661
scaffold4	6767588	PC10	42.1355628967285	23.186485480258906
scaffold4	6767608	PC10	41.2452125549316	22.731091228558352
scaffold4	6767764	PC10	37.9536933898926	21.045624997490858
scaffold4	6767766	PC10	41.0710983276367	22.6420111475258
scaffold4	6767796	PC10	33.5938034057617	18.807686483023215
scaffold4	6768043	PC10	35.8960723876953	19.990283530163836
scaffold4	6768269	PC10	31.4033622741699	17.6805660383004
scaffold4	6768357	PC10	29.5491600036621	16.724766561198855
scaffold4	6768391	PC10	36.6312294006348	20.36750411911559
scaffold4	6768394	PC10	34.9468154907227	19.50292241877163
scaffold4	6768509	PC10	43.4231224060059	23.84468089007729
scaffold4	6768529	PC10	35.9956741333008	20.04140168007327
scaffold4	6768641	PC10	25.1965942382812	14.473801432868289
scaffold4	6768931	PC10	28.9941654205322	16.438347403182796
scaffold4	6769219	PC10	30.6688480377197	17.30213757713555
scaffold4	6769321	PC10	30.9199047088623	17.431512539068386
scaffold4	6769503	PC10	50.8679656982422	27.643218758311114
scaffold4	6769533	PC10	35.8808822631836	19.982487254668367
scaffold4	6769601	PC10	29.15065574646	16.51912447600674
scaffold4	6769648	PC10	29.6940650939941	16.799522445386874
scaffold4	6769710	PC10	28.9015007019043	16.39050969484394
scaffold4	6769782	PC10	32.7023506164551	18.349223216705084
scaffold4	6769821	PC10	31.0394153594971	17.493088585354197
scaffold4	6769829	PC10	30.5982341766357	17.265743345409643
scaffold4	6769832	PC10	29.396125793457	16.645805270528264
scaffold4	6770021	PC10	28.9937438964844	16.438129803854387
scaffold4	6770290	PC10	31.8329277038574	17.901767777045
scaffold4	6770489	PC10	57.8945045471191	31.219347673212393
scaffold4	6770512	PC10	39.2472038269043	21.708363511623386
scaffold4	6770569	PC10	31.0972671508789	17.522893455188346
scaffold4	6770590	PC10	36.7391891479492	20.422884302261526
scaffold4	6770614	PC10	36.182300567627	20.137173861307712
scaffold4	6770642	PC10	34.9580726623535	19.508703928208615
scaffold4	6770946	PC10	58.8957138061523	31.726165275580847
scaffold4	6770973	PC10	33.6449356079102	18.83397335412763
scaffold4	6771001	PC10	36.6469383239746	20.375562524065902
scaffold4	6771011	PC10	37.595085144043	20.861797383028403
scaffold4	6771132	PC10	35.0530204772949	19.557465752384843
scaffold4	6771185	PC10	27.1854457855225	15.503748484528389
scaffold4	6771376	PC10	27.1991310119629	15.510826936346437
scaffold4	6771502	PC10	33.3268127441406	18.670410500008987
scaffold4	6771596	PC10	37.1560134887695	20.636666669468404
scaffold4	6771614	PC10	34.9136276245117	19.485877372030416
scaffold4	6771672	PC10	32.7731895446777	18.38566680427208
scaffold4	6771742	PC10	32.7455368041992	18.3714409049687
scaffold4	6771769	PC10	35.9607200622559	20.02346278171198
scaffold4	6771824	PC10	32.7994537353516	18.399178073907034
scaffold4	6771828	PC10	33.5637245178223	18.79222254466236
scaffold4	6771836	PC10	34.8272171020508	19.441495674665813
scaffold4	6771885	PC10	36.1241722106934	20.107345117650894
scaffold4	6771895	PC10	34.4144973754883	19.229478211132246
scaffold4	6771910	PC10	33.7991943359375	18.91327091631598
scaffold4	6771948	PC10	40.4651374816895	22.331925703056434
scaffold4	6772113	PC10	39.907356262207	22.046403527168533
scaffold4	6772198	PC10	38.7101669311523	21.433271312824413
scaffold4	6772212	PC10	35.7812919616699	19.93137090190213
scaffold4	6772272	PC10	39.1888961791992	21.678500037184577
scaffold4	6772309	PC10	37.9390068054199	21.038097262091913
scaffold4	6772315	PC10	36.059944152832	20.074384888149336
scaffold4	6772465	PC10	42.4831581115723	23.364215583123457
scaffold4	6772482	PC10	41.7076110839844	22.967624044643575
scaffold4	6772547	PC10	37.2990417480469	20.710010228730535
scaffold4	6772555	PC10	31.8105697631836	17.890256744697954
scaffold4	6772705	PC10	40.9279594421387	22.56877289958944
scaffold4	6772843	PC10	39.9603271484375	22.073522690111215
scaffold4	6772970	PC10	35.0690269470215	19.565685745231814
scaffold4	6772989	PC10	37.2894706726074	20.705102484129288
scaffold4	6773154	PC10	39.9099998474121	22.04775731394135
scaffold4	6773158	PC10	39.2591972351074	21.714506062360204
scaffold4	6773176	PC10	37.592658996582	20.86055357482739
scaffold4	6773181	PC10	35.557430267334	19.81645739936541
scaffold4	6773183	PC10	35.2822189331055	19.67516025236345
scaffold4	6773412	PC10	44.6633911132812	24.47832050063179
scaffold4	6773485	PC10	37.433521270752	20.778964050542577
scaffold4	6773504	PC10	39.0827522277832	21.624134015290725
scaffold4	6773515	PC10	28.8149948120117	16.34584732906349
scaffold4	6773624	PC10	30.5405235290527	17.23599763010287
scaffold4	6773637	PC10	34.8835601806641	19.470434620345916
scaffold4	6773709	PC10	31.1764392852783	17.56367992169601
scaffold4	6773746	PC10	29.4013481140137	16.64850003725573
scaffold4	6773929	PC10	40.0285720825195	22.108460267409498
scaffold4	6773977	PC10	35.0132675170898	19.53705043768622
scaffold4	6773999	PC10	35.9402618408203	20.01296308365296
scaffold4	6774210	PC10	38.1108818054199	21.126188965111727
scaffold4	6774570	PC10	36.9841232299805	20.548513965218792
scaffold4	6774703	PC10	28.9704570770264	16.426108519732054
scaffold4	6774734	PC10	29.6394157409668	16.771330341267742
scaffold4	6774865	PC10	30.1192073822021	17.018790569788187
scaffold4	6774923	PC10	29.7637977600098	16.8354934266617
scaffold4	6774962	PC10	33.0730972290039	18.539933276371407
scaffold4	6775121	PC10	35.7908210754395	19.936262025165526
scaffold4	6776043	PC10	28.5332374572754	16.200350168690992
scaffold4	6776090	PC10	24.9991016387939	14.371385277827748
scaffold4	6776220	PC10	32.9595832824707	18.48154838409011
scaffold4	6776343	PC10	36.0553436279297	20.072023969137412
scaffold4	6776421	PC10	32.4214057922363	18.20466827613511
scaffold4	6776469	PC10	35.7756996154785	19.928500413584352
scaffold4	6776478	PC10	58.4158935546875	31.484527141630473
scaffold4	6776522	PC10	36.2498207092285	20.171820618448375
scaffold4	6776553	PC10	31.7447891235352	17.856388154111016
scaffold4	6776594	PC10	33.8072509765625	18.917412225866265
scaffold4	6776632	PC10	30.6101741790771	17.271897361098322
scaffold4	6776730	PC10	31.853214263916	17.912212163138793
scaffold4	6776815	PC10	29.5090103149414	16.704051627527125
scaffold4	6776983	PC10	48.2038917541504	26.285220510783052
scaffold4	6777010	PC10	42.4937286376953	23.369621389949497
scaffold4	6777074	PC10	35.2496185302734	19.65842095721004
scaffold4	6777079	PC10	37.4466323852539	20.785686378746455
scaffold4	6777086	PC10	37.7859115600586	20.959622802602247
scaffold4	6777172	PC10	31.4875564575195	17.723927784314412
scaffold4	6777192	PC10	32.8533134460449	18.426884584701742
scaffold4	6777239	PC10	32.9479064941406	18.475542225012763
scaffold4	6777241	PC10	34.5840721130371	19.316597898661602
scaffold4	6777318	PC10	35.700138092041	19.88971474230611
scaffold4	6777412	PC10	39.2362976074219	21.702777818426156
scaffold4	6777434	PC10	39.3347930908203	21.75322224746443
scaffold4	6777452	PC10	38.3500213623047	21.248740783614544
scaffold4	6777476	PC10	36.0101852416992	20.048848884392577
scaffold4	6777530	PC10	36.193172454834	20.142752704936704
scaffold4	6777753	PC10	29.5832252502441	16.742341628250685
scaffold4	6777775	PC10	30.0655975341797	16.99114611531195
scaffold4	6777785	PC10	33.0729026794434	18.5398332143654
scaffold4	6777826	PC10	33.5045127868652	18.761779984298656
scaffold4	6777842	PC10	34.1891250610352	19.11367528657366
scaffold4	6777872	PC10	50.3462982177734	27.37735077511308
scaffold4	6777916	PC10	25.7481288909912	14.759676283065419
scaffold4	6778018	PC10	32.9407768249512	18.47187492861728
scaffold4	6778056	PC10	30.9692134857178	17.4569189453351
scaffold4	6778064	PC10	32.7492485046387	18.37335040569801
scaffold4	6778073	PC10	30.5109996795654	17.22077958102537
scaffold4	6778083	PC10	31.7850570678711	17.87712120365846
scaffold4	6778178	PC10	29.7699794769287	16.83868209253523
scaffold4	6778251	PC10	33.1895332336426	18.599815600694942
scaffold4	6778353	PC10	29.9446353912354	16.928765554008585
scaffold4	6778753	PC10	35.1866455078125	19.626085160202404
scaffold4	6778757	PC10	31.7044010162354	17.835592508986565
scaffold4	6778851	PC10	42.5344276428223	23.390428415374195
scaffold4	6779151	PC10	61.2403221130371	32.908159173188004
scaffold4	6779205	PC10	38.6162528991699	21.385155748832766
scaffold4	6779958	PC10	35.8042030334473	19.943130692025296
scaffold4	6780240	PC10	35.8874664306641	19.985866550473343
scaffold4	6780492	PC10	35.003288269043	19.531925462698997
scaffold4	6780589	PC10	33.5152053833008	18.76727747334918
scaffold4	6780664	PC10	34.0061912536621	19.01966410932568
scaffold4	6780787	PC10	58.7502899169922	31.65539620469264
scaffold4	6780827	PC10	38.0108985900879	21.074945297517207
scaffold4	6780941	PC10	38.2991104125977	21.222652002617796
scaffold4	6780983	PC10	31.3263301849365	17.640890098318884
scaffold4	6780999	PC10	31.8647975921631	17.918175669202654
scaffold4	6781046	PC10	30.8301658630371	17.3852715706436
scaffold4	6781074	PC10	34.7561149597168	19.40497450507958
scaffold4	6781104	PC10	35.1792449951172	19.62228502137021
scaffold4	6781121	PC10	33.3594665527344	18.68720133336141
scaffold4	6781253	PC10	35.3830223083496	19.72691722940453
scaffold4	6783278	PC10	32.2613563537598	18.122302762839013
scaffold4	6783902	PC10	32.3946151733398	18.19088190909576
scaffold4	6783964	PC10	34.8684158325195	19.462656301128995
scaffold4	6784002	PC10	35.3824844360352	19.72664106190756
scaffold4	6784033	PC10	34.9385032653809	19.498653368914386
scaffold4	6784393	PC10	67.4308319091797	36.043653389117154
scaffold4	6784403	PC10	40.9263801574707	22.567964169760533
scaffold4	6784431	PC10	41.3122062683105	22.765364621901064
scaffold4	6784460	PC10	38.8213119506836	21.490211356360362
scaffold4	6784746	PC10	26.4947128295898	15.14633089324543
scaffold4	6785061	PC10	51.7972679138184	28.116509420257298
scaffold4	6785165	PC10	38.4077072143555	21.278300502163333
scaffold4	6785178	PC10	32.5264663696289	18.258729161634744
scaffold4	6785727	PC10	33.9335479736328	18.982328507828974
scaffold4	6785920	PC10	39.7426071166992	21.9620535899566
scaffold4	6785947	PC10	29.9821853637695	16.9481309701972
scaffold4	6786044	PC10	36.5853271484375	20.34395634960781
scaffold4	6786448	PC10	33.3479843139648	18.68129712676536
scaffold4	6786936	PC10	25.2013206481934	14.476252134036923
scaffold4	6787024	PC10	29.2491397857666	16.56995332165822
scaffold4	6787071	PC10	34.7922401428223	19.423530234595724
scaffold4	6787084	PC10	30.5373153686523	17.234344008346174
scaffold4	6787093	PC10	33.0859375	18.546537229981762
scaffold4	6787213	PC10	60.2640419006348	32.419312456140794
scaffold4	6787298	PC10	38.5530738830566	21.352785349987723
scaffold4	6787314	PC10	36.1299667358398	20.110318667804957
scaffold4	6787399	PC10	34.7103538513184	19.38146858120768
scaffold4	6787535	PC10	28.6904182434082	16.28152230791514
scaffold4	6787645	PC10	38.386905670166	21.26764135705531
scaffold4	6787780	PC10	39.6586227416992	21.91905133475904
scaffold4	6787791	PC10	42.4873199462891	23.366343500555715
scaffold4	6788125	PC10	36.6476631164551	20.37593436337239
scaffold4	6788181	PC10	42.4705009460449	23.3577443646579
scaffold4	6788798	PC10	31.3907070159912	17.674048042241054
scaffold4	6788973	PC10	32.0234222412109	17.999835340264664
scaffold4	6789054	PC10	50.1108779907227	27.25742591962162
scaffold4	6789110	PC10	42.0956420898438	23.166070972507075
scaffold4	6789269	PC10	32.1494026184082	18.064681952841205
scaffold4	6789341	PC10	31.506139755249	17.733498137491008
scaffold4	6789524	PC10	52.6218185424805	28.536512309389547
scaffold4	6789610	PC10	31.3248138427734	17.64010906854359
scaffold4	6789996	PC10	30.2004566192627	17.060684858770294
scaffold4	6790142	PC10	28.344799041748	16.103018035503908
scaffold4	6792969	PC10	31.1960296630859	17.57377168919139
scaffold4	6793234	PC10	33.5997200012207	18.81072822901876
scaffold4	6793270	PC10	37.1573181152344	20.637335698896077
scaffold4	6793348	PC10	33.9985046386719	19.01571360099635
scaffold4	6793400	PC10	58.5758209228516	31.56631657463895
scaffold4	6793413	PC10	32.6024360656738	18.297817872897046
scaffold4	6793642	PC10	41.1707992553711	22.69302121692614
scaffold4	6793651	PC10	41.9539642333984	23.093619258336737
scaffold4	6793747	PC10	31.2784023284912	17.61620314005557
scaffold4	6793830	PC10	28.248722076416	16.05338487153074
scaffold4	6794496	PC10	30.6306476593018	17.282449478223782
scaffold4	6794528	PC10	36.6596565246582	20.382086798534413
scaffold4	6794785	PC10	34.6763496398926	19.364001291662824
scaffold4	6794815	PC10	33.3543853759766	18.684588572524643
scaffold4	6794863	PC10	36.02001953125	20.05389583929602
scaffold4	6794983	PC10	31.7240772247314	17.84572378598207
scaffold4	6795004	PC10	28.3620319366455	16.11191997339208
scaffold4	6795180	PC10	34.3700561523438	19.206644545697984
scaffold4	6795321	PC10	31.5532035827637	17.757735189631536
scaffold4	6795382	PC10	27.9223003387451	15.884717562109886
scaffold4	6795442	PC10	34.7327842712402	19.392990427112725
scaffold4	6795445	PC10	33.9164009094238	18.97351534179034
scaffold4	6795499	PC10	35.9236145019531	20.00441919794711
scaffold4	6795547	PC10	39.0372161865234	21.60080965147574
scaffold4	6795597	PC10	49.1912002563477	26.788626499518568
scaffold4	6795618	PC10	32.8797950744629	18.440506824623146
scaffold4	6795771	PC10	50.1322059631348	27.268258430571645
scaffold4	6800235	PC10	30.817512512207	17.378751201619128
scaffold4	6800238	PC10	30.8873767852783	17.41475186662779
scaffold4	6800375	PC10	31.187198638916	17.56922250679156
scaffold4	6800379	PC10	30.4715538024902	17.200446573183978
scaffold4	6833971	PC10	25.1509819030762	14.45015008931273
scaffold4	6850495	PC10	28.9434204101562	16.41215110406855
scaffold4	6924022	PC10	30.4523696899414	17.190557549053132
scaffold4	7858585	PC8	42.1364631652832	23.186945787264417
scaffold4	7858587	PC8	39.1649856567383	21.66625362938213
scaffold4	7859073	PC8	34.8768920898438	19.467009819469435
scaffold4	7859312	PC8	33.7167015075684	18.870866198528752
scaffold4	7860625	PC8	27.951831817627	15.899979416856334
scaffold4	7861071	PC8	29.8700561523438	16.89030118214877
scaffold4	7861119	PC8	38.5771331787109	21.36511237954682
scaffold4	7866276	PC8	39.8937873840332	22.03945698613967
scaffold4	7866296	PC8	38.3792304992676	21.263708429756218
scaffold4	7866330	PC8	33.5779151916504	18.79951818921618
scaffold4	7868264	PC8	30.1463222503662	17.032772084942536
scaffold4	7868291	PC8	30.6386280059814	17.286562528330116
scaffold4	7868347	PC8	36.0952796936035	20.09251839991333
scaffold4	7868541	PC8	30.485954284668	17.207869618035257
scaffold4	7868608	PC8	34.3902893066406	19.217040336959034
scaffold4	7868661	PC8	29.2767887115479	16.584222370006096
scaffold4	7868686	PC8	30.3098526000977	17.117087269353195
scaffold4	7869974	PC8	41.016242980957	22.61394429221041
scaffold4	7870657	PC8	25.7607498168945	14.766215651048899
scaffold4	7870726	PC8	32.2290191650391	18.10565987628799
scaffold4	7872436	PC8	36.6431694030762	20.373629166124303
scaffold4	7873506	PC8	35.8230857849121	19.95282267133085
scaffold4	7875115	PC8	30.7982387542725	17.36881913921493
scaffold4	7876114	PC8	31.0129261016846	17.479440973677097
scaffold4	7876134	PC8	33.1189384460449	18.563509797625276
scaffold4	7876206	PC8	27.1576671600342	15.489380116973084
scaffold4	7876221	PC8	28.3149032592773	16.08757448259622
scaffold4	7876441	PC8	44.1787872314453	24.230786307939457
scaffold4	7876990	PC8	42.3348808288574	23.28840353424969
scaffold4	7877030	PC8	40.2763862609863	22.23531599690142
scaffold4	7878538	PC8	29.0883598327637	16.48697015424514
scaffold4	7878550	PC8	32.0378684997559	18.007271702919375
scaffold4	7878675	PC8	25.2194156646729	14.485634477967912
scaffold4	7878777	PC8	25.4489307403564	14.604619570814245
scaffold4	7880031	PC8	27.4009437561035	15.615198236239197
scaffold4	7880044	PC8	28.5527515411377	16.210428465017866
scaffold4	7880048	PC8	27.6142120361328	15.725467940293134
scaffold4	7881607	PC8	38.049503326416	21.094731610242167
scaffold4	7882098	PC8	32.5092620849609	18.249876701998012
scaffold4	7882419	PC8	37.8968963623047	21.016512768600954
scaffold4	7893727	PC8	31.5130786895752	17.737071630276525
scaffold4	7895848	PC8	37.8365211486816	20.98556527256817
scaffold4	7895910	PC8	32.6206207275391	18.30717406859376
scaffold4	7896137	PC8	25.7511959075928	14.761265427495552
scaffold4	7896928	PC8	35.6070137023926	19.841911270298006
scaffold4	7897927	PC8	34.6635131835938	19.357407331059736
scaffold4	7898085	PC8	30.4326782226562	17.1804068034472
scaffold4	7898276	PC8	32.0269088745117	18.001630130114616
scaffold4	7898537	PC8	36.912181854248	20.51161646680305
scaffold4	7898735	PC8	43.3312377929688	23.797725616332276
scaffold4	7898806	PC8	43.797306060791	24.035885351554274
scaffold4	7898819	PC8	42.4905395507812	23.367989699442777
scaffold4	7898887	PC8	35.1243095397949	19.59407507162215
scaffold4	7898902	PC8	35.0223007202148	19.541689540109832
scaffold4	7898909	PC8	33.2492980957031	18.63055014413418
scaffold4	7899183	PC8	34.7445602416992	19.399039332718985
scaffold4	7899275	PC8	35.4843711853027	19.7789505389739
scaffold4	7899298	PC8	38.0589027404785	21.099549014070547
scaffold4	7899314	PC8	41.9513320922852	23.092272894916857
scaffold4	7899398	PC8	39.6095008850098	21.893898431461356
scaffold4	7899546	PC8	37.7519264221191	20.94220140568514
scaffold4	7899609	PC8	36.3124542236328	20.203958416316915
scaffold4	7899616	PC8	36.6328926086426	20.368357257606696
scaffold4	7899705	PC8	34.8584289550781	19.457526866019446
scaffold4	7899714	PC8	42.4388542175293	23.341565250394527
scaffold4	7899993	PC8	35.2375907897949	19.652245012042815
scaffold4	7900008	PC8	34.4954605102539	19.2710746996666
scaffold4	7900032	PC8	37.3100662231445	20.715663165840294
scaffold4	7900089	PC8	40.3903961181641	22.29367117533703
scaffold4	7900092	PC8	36.2983703613281	20.19673201708743
scaffold4	7900254	PC8	45.9226226806641	25.121282415950375
scaffold4	7900282	PC8	43.5459213256836	23.907434699986872
scaffold4	7900303	PC8	43.6748390197754	23.973311696328373
scaffold4	7900335	PC8	41.2479400634766	22.732487004969304
scaffold4	7900363	PC8	42.3271369934082	23.28444447389228
scaffold4	7900412	PC8	40.1438407897949	22.16746832822759
scaffold4	7900424	PC8	39.998176574707	22.09289977925325
scaffold4	7900451	PC8	41.7543029785156	22.991505415902733
scaffold4	7900461	PC8	43.4248199462891	23.84554991323666
scaffold4	7900486	PC8	42.0565528869629	23.146082421647584
scaffold4	7900489	PC8	41.9844779968262	23.109223284774362
scaffold4	7900618	PC8	45.0683212280273	24.685115298650828
scaffold4	7900711	PC8	41.3258590698242	22.772349452451202
scaffold4	7900748	PC8	36.0579719543457	20.073372772308954
scaffold4	7901079	PC8	35.4933319091797	19.783550882705082
scaffold4	7901089	PC8	35.7509689331055	19.915806387496954
scaffold4	7901184	PC8	35.7896842956543	19.93567853103983
scaffold4	7901287	PC8	28.8900260925293	16.384585666376687
scaffold4	7901707	PC8	36.9972496032715	20.555246105255815
scaffold4	7902641	PC8	28.6464996337891	16.258842973464656
scaffold4	7902777	PC8	36.8832206726074	20.49676227955401
scaffold4	7902935	PC8	35.1948776245117	19.63031233990085
scaffold4	7904657	PC8	28.6399688720703	16.255470433096225
scaffold4	7904756	PC8	46.4777717590332	25.404629889529296
scaffold4	7905663	PC8	37.5426063537598	20.834892593333446
scaffold4	7906262	PC8	33.1460494995117	18.577452837116514
scaffold4	7906310	PC8	33.2701873779297	18.64129228201339
scaffold4	7907696	PC8	35.2195510864258	19.642981917951435
scaffold4	7907816	PC8	32.4879417419434	18.238906140579868
scaffold4	7907877	PC8	33.138988494873	18.573821437272667
scaffold4	7907948	PC8	37.2994918823242	20.710241099026558
scaffold4	7908436	PC8	40.3232460021973	22.259301252102524
scaffold4	7908515	PC8	36.0070304870605	20.047229845209277
scaffold4	7908596	PC8	36.7834434509277	20.445584395238193
scaffold4	7908618	PC8	34.464427947998	19.255131381692532
scaffold4	7909042	PC8	34.7701148986816	19.41216565058034
scaffold4	7909076	PC8	35.4738121032715	19.773529595034006
scaffold4	7909168	PC8	26.3367290496826	15.064541155235306
scaffold4	7909380	PC8	33.4673728942871	18.74268451260717
scaffold4	7909458	PC8	38.3664665222168	21.257167910477328
scaffold4	7909548	PC8	37.7758941650391	20.954487773018602
scaffold4	7909576	PC8	38.506721496582	21.329035288300833
scaffold4	7909588	PC8	37.2029342651367	20.660727946691054
